id,team_type,team_id,team_name,team_conference,start_date,venue,neutral_site,outlet,abbreviation,color,alternateColor,logos,formatted_spread,over_under,outlet_logos,rank
401628476_1,home,26,UCLA,Big Ten,2024-09-14 23:30:00+00:00,Rose Bowl,False,Peacock,UCLA,#2774ae,#f2a900,http://a.espncdn.com/i/teamlogos/ncaa/500/26.png,Indiana -3.5,46.5,assets/tv-logos/Peacock tv channel logo/NBCUniversal_Peacock_Logo.png,
401628476_1,away,84,Indiana,Big Ten,2024-09-14 23:30:00+00:00,Rose Bowl,False,Peacock,IU,#990000,#edebeb,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png,Indiana -3.5,46.5,assets/tv-logos/Peacock tv channel logo/NBCUniversal_Peacock_Logo.png,10.0
401628356,home,344,Mississippi State,SEC,2024-09-14 23:30:00+00:00,Davis Wade Stadium,False,ESPNU,MSST,#5d1725,#c1c6c8,http://a.espncdn.com/i/teamlogos/ncaa/500/344.png,Mississippi State -10.5,57.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401628356,away,2649,Toledo,Mid-American,2024-09-14 23:30:00+00:00,Davis Wade Stadium,False,ESPNU,TOL,#0a2240,#ffcd00,http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,Mississippi State -10.5,57.5,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401628360,home,2633,Tennessee,SEC,2024-09-14 23:45:00+00:00,Neyland Stadium,False,SEC Network,TENN,#ff8200,#58595b,http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee -47.5,62.5,assets/tv-logos/SEC Network tv channel logo/SEC_Network_logo.png,8.0
401628360,away,2309,Kent State,Mid-American,2024-09-14 23:45:00+00:00,Neyland Stadium,False,SEC Network,KENT,#003976,#efab00,http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,Tennessee -47.5,62.5,assets/tv-logos/SEC Network tv channel logo/SEC_Network_logo.png,
401632075,home,253,Southern Utah,UAC,2024-09-15 00:00:00+00:00,Eccles Coliseum,False,ESPN+,SUU,#c72026,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/253.png,UC Davis -6.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401632075,away,302,UC Davis,Big Sky,2024-09-15 00:00:00+00:00,Eccles Coliseum,False,ESPN+,UCD,#002855,#c3c4c6,http://a.espncdn.com/i/teamlogos/ncaa/500/302.png,UC Davis -6.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,5.0
401636862,home,248,Houston,Big 12,2024-09-15 00:00:00+00:00,TDECU Stadium,False,BIG12ESPN+,HOU,#c92a39,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/248.png,Houston -5,44.0,assets/tv-logos/BIG12ESPN+ tv channel logo/Big_12_Conference.png,
401636862,away,242,Rice,American Athletic,2024-09-15 00:00:00+00:00,TDECU Stadium,False,BIG12ESPN+,RICE,#d1d5d8,#003d7d,http://a.espncdn.com/i/teamlogos/ncaa/500/242.png,Houston -5,44.0,assets/tv-logos/BIG12ESPN+ tv channel logo/Big_12_Conference.png,
401636862_1,home,248,Houston,Big 12,2024-09-15 00:00:00+00:00,TDECU Stadium,False,ESPN+,HOU,#c92a39,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/248.png,Houston -5,44.0,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401636862_1,away,242,Rice,American Athletic,2024-09-15 00:00:00+00:00,TDECU Stadium,False,ESPN+,RICE,#d1d5d8,#003d7d,http://a.espncdn.com/i/teamlogos/ncaa/500/242.png,Houston -5,44.0,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401628478,home,258,Virginia,ACC,2024-09-15 00:00:00+00:00,Scott Stadium,False,ACC Network,UVA,#232d4b,#f84c1e,http://a.espncdn.com/i/teamlogos/ncaa/500/258.png,Maryland -2,55.0,assets/tv-logos/ACC Network tv channel logo/ACC_Network_Raycom_Logo.png,
401628478,away,120,Maryland,Big Ten,2024-09-15 00:00:00+00:00,Scott Stadium,False,ACC Network,MD,#D5002B,#ffcd00,http://a.espncdn.com/i/teamlogos/ncaa/500/120.png,Maryland -2,55.0,assets/tv-logos/ACC Network tv channel logo/ACC_Network_Raycom_Logo.png,
401675115,home,2377,McNeese,Southland,2024-09-15 00:00:00+00:00,Cowboy Stadium,False,ESPN+,MCN,#00529C,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,Stephen F. Austin -4.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,24.0
401675115,away,2617,Stephen F. Austin,Southland,2024-09-15 00:00:00+00:00,Cowboy Stadium,False,ESPN+,SFA,#393996,#bec0c2,http://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,Stephen F. Austin -4.5,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401632076,home,3101,Utah Tech,UAC,2024-09-15 01:00:00+00:00,Greater Zion Stadium,False,ESPN+,UTU,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/3101.png,Northern Arizona -20,54.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401632076,away,2464,Northern Arizona,Big Sky,2024-09-15 01:00:00+00:00,Greater Zion Stadium,False,ESPN+,NAU,#003976,#1b3069,http://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,Northern Arizona -20,54.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,22.0
401655618,home,16,Sacramento State,Big Sky,2024-09-15 01:00:00+00:00,Hornet Stadium,False,ESPN+,SAC,#00573C,#cdb97d,http://a.espncdn.com/i/teamlogos/ncaa/500/16.png,Sacramento State -8.5,61.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,20.0
401655618,away,2447,Nicholls,Southland,2024-09-15 01:00:00+00:00,Hornet Stadium,False,ESPN+,NICH,#C41230,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,Sacramento State -8.5,61.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,23.0
401636871,home,2751,Wyoming,Mountain West,2024-09-15 01:00:00+00:00,War Memorial Stadium,False,CBSSN,WYO,#492f24,#ffc425,http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,BYU -10,39.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401636871,away,252,BYU,Big 12,2024-09-15 01:00:00+00:00,War Memorial Stadium,False,CBSSN,BYU,#003da5,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/252.png,BYU -10,39.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,14.0
401641033,home,278,Fresno State,Mountain West,2024-09-15 02:30:00+00:00,Valley Children's Stadium,False,truTV,FRES,#db0032,#002e6d,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png,Fresno State -20,48.5,assets/tv-logos/truTV tv channel logo/Image_1.png,
401641033,away,166,New Mexico State,Conference USA,2024-09-15 02:30:00+00:00,Valley Children's Stadium,False,truTV,NMSU,#891216,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/166.png,Fresno State -20,48.5,assets/tv-logos/truTV tv channel logo/Image_1.png,
401641033_1,home,278,Fresno State,Mountain West,2024-09-15 02:30:00+00:00,Valley Children's Stadium,False,Max,FRES,#db0032,#002e6d,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png,Fresno State -20,48.5,assets/tv-logos/Max tv channel logo/Max_logo.png,
401641033_1,away,166,New Mexico State,Conference USA,2024-09-15 02:30:00+00:00,Valley Children's Stadium,False,Max,NMSU,#891216,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/166.png,Fresno State -20,48.5,assets/tv-logos/Max tv channel logo/Max_logo.png,
401635541,home,25,California,ACC,2024-09-15 02:30:00+00:00,California Memorial Stadium,False,ESPN,CAL,#031522,#ffc423,http://a.espncdn.com/i/teamlogos/ncaa/500/25.png,California -18,49.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401635541,away,21,San Diego State,Mountain West,2024-09-15 02:30:00+00:00,California Memorial Stadium,False,ESPN,SDSU,#c41230,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/21.png,California -18,49.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401643790,home,2026,App State,Sun Belt,2024-09-19 23:30:00+00:00,Kidd Brewer Stadium,False,ESPN,APP,#ffcc00,#222222,http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,App State -7.5,62.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401643790,away,6,South Alabama,Sun Belt,2024-09-19 23:30:00+00:00,Kidd Brewer Stadium,False,ESPN,USA,#00205B,#BF0D3E,http://a.espncdn.com/i/teamlogos/ncaa/500/6.png,App State -7.5,62.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401634766,home,183,Syracuse,ACC,2024-09-20 23:30:00+00:00,JMA Wireless Dome,False,ESPN,SYR,#ff6500,#000e54,http://a.espncdn.com/i/teamlogos/ncaa/500/183.png,Syracuse -7.5,57.0,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,22.0
401634766,away,24,Stanford,ACC,2024-09-20 23:30:00+00:00,JMA Wireless Dome,False,ESPN,STAN,#8c1515,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/24.png,Syracuse -7.5,57.0,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401628485,home,158,Nebraska,Big Ten,2024-09-21 00:00:00+00:00,"Memorial Stadium (Lincoln, NE)",False,FOX,NEB,#d00000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png,Nebraska -8.0,42.0,assets/tv-logos/FOX tv channel logo/Fox_Logo_black.png,25.0
401628485,away,356,Illinois,Big Ten,2024-09-21 00:00:00+00:00,"Memorial Stadium (Lincoln, NE)",False,FOX,ILL,#ff5f05,#13294b,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png,Nebraska -8.0,42.0,assets/tv-logos/FOX tv channel logo/Fox_Logo_black.png,16.0
401643714,home,265,Washington State,Pac-12,2024-09-21 02:00:00+00:00,Gesa Field,False,The CW Network,WSU,#981e32,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/265.png,Washington State -13.0,55.5,assets/tv-logos/The CW Network tv channel logo/qspwpv1453168359.png,25.0
401643714,away,23,San José State,Mountain West,2024-09-21 02:00:00+00:00,Gesa Field,False,The CW Network,SJSU,#005893,#fdba31,http://a.espncdn.com/i/teamlogos/ncaa/500/23.png,Washington State -13.0,55.5,assets/tv-logos/The CW Network tv channel logo/qspwpv1453168359.png,
401654487,home,171,Columbia,Ivy,2024-09-21 16:00:00+00:00,Lawrence A. Wien Stadium,False,ESPN+,COLU,#174785,#004b85,http://a.espncdn.com/i/teamlogos/ncaa/500/171.png,Lafayette -8,41.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654487,away,322,Lafayette,Patriot,2024-09-21 16:00:00+00:00,Lawrence A. Wien Stadium,False,ESPN+,LAF,#790000,#a59474,http://a.espncdn.com/i/teamlogos/ncaa/500/322.png,Lafayette -8,41.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,14.0
401654463,home,2329,Lehigh,Patriot,2024-09-21 16:00:00+00:00,Goodman Stadium,False,ESPN+,LEH,#6c2b2a,#b69e70,http://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,Princeton -12.5,46.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,21.0
401654463,away,163,Princeton,Ivy,2024-09-21 16:00:00+00:00,Goodman Stadium,False,ESPN+,PRIN,#null,#ff6000,http://a.espncdn.com/i/teamlogos/ncaa/500/163.png,Princeton -12.5,46.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644596,home,108,Harvard,Ivy,2024-09-21 16:00:00+00:00,Harvard Stadium,False,ESPN+,HARV,#990000,#dbdbdb,http://a.espncdn.com/i/teamlogos/ncaa/500/108.png,Harvard -34.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,21.0
401644596,away,56,Stetson,Pioneer,2024-09-21 16:00:00+00:00,Harvard Stadium,False,ESPN+,STET,#0a5640,#56854e,http://a.espncdn.com/i/teamlogos/ncaa/500/56.png,Harvard -34.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401635552,home,228,Clemson,ACC,2024-09-21 16:00:00+00:00,"Memorial Stadium (Clemson, SC)",False,ABC,CLEM,#f56600,#522d80,http://a.espncdn.com/i/teamlogos/ncaa/500/228.png,Clemson -17.5,44.5,assets/tv-logos/ABC tv channel logo/078f946de9ec1cc9944e12d11ec54657.png,11.0
401635552,away,152,NC State,ACC,2024-09-21 16:00:00+00:00,"Memorial Stadium (Clemson, SC)",False,ABC,NCSU,#cc0000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/152.png,Clemson -17.5,44.5,assets/tv-logos/ABC tv channel logo/078f946de9ec1cc9944e12d11ec54657.png,24.0
401635552_1,home,228,Clemson,ACC,2024-09-21 16:00:00+00:00,"Memorial Stadium (Clemson, SC)",False,ESPN+,CLEM,#f56600,#522d80,http://a.espncdn.com/i/teamlogos/ncaa/500/228.png,Clemson -17.5,44.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,11.0
401635552_1,away,152,NC State,ACC,2024-09-21 16:00:00+00:00,"Memorial Stadium (Clemson, SC)",False,ESPN+,NCSU,#cc0000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/152.png,Clemson -17.5,44.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,24.0
401636879,home,277,West Virginia,Big 12,2024-09-21 16:00:00+00:00,Milan Puskar Stadium,False,ESPN2,WVU,#002855,#eaaa00,http://a.espncdn.com/i/teamlogos/ncaa/500/277.png,West Virginia -1,55.0,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,
401636879,away,2305,Kansas,Big 12,2024-09-21 16:00:00+00:00,Milan Puskar Stadium,False,ESPN2,KU,#0051ba,#e8000d,http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,West Virginia -1,55.0,assets/tv-logos/ESPN2 tv channel logo/ESPN2-Logo-D795.png,19.0
401628492,home,194,Ohio State,Big Ten,2024-09-21 16:00:00+00:00,Ohio Stadium,False,FOX,OSU,#ce1141,#505056,http://a.espncdn.com/i/teamlogos/ncaa/500/194.png,Ohio State -38.5,55.5,assets/tv-logos/FOX tv channel logo/Fox_Logo_black.png,1.0
401628492,away,276,Marshall,Sun Belt,2024-09-21 16:00:00+00:00,Ohio Stadium,False,FOX,MRSH,#00ae42,#be854c,http://a.espncdn.com/i/teamlogos/ncaa/500/276.png,Ohio State -38.5,55.5,assets/tv-logos/FOX tv channel logo/Fox_Logo_black.png,
401635556,home,153,North Carolina,ACC,2024-09-21 16:00:00+00:00,Kenan Stadium,False,ACC Network,UNC,#7bafd4,#13294b,http://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina -11,48.5,assets/tv-logos/ACC Network tv channel logo/ACC_Network_Raycom_Logo.png,
401635556,away,256,James Madison,Sun Belt,2024-09-21 16:00:00+00:00,Kenan Stadium,False,ACC Network,JMU,#450084,#b5a068,http://a.espncdn.com/i/teamlogos/ncaa/500/256.png,North Carolina -11,48.5,assets/tv-logos/ACC Network tv channel logo/ACC_Network_Raycom_Logo.png,
401645328,home,349,Army,American Athletic,2024-09-21 16:00:00+00:00,Michie Stadium,False,CBSSN,ARMY,#ce9c00,#231f20,http://a.espncdn.com/i/teamlogos/ncaa/500/349.png,Army -7.5,43.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,21.0
401645328,away,242,Rice,American Athletic,2024-09-21 16:00:00+00:00,Michie Stadium,False,CBSSN,RICE,#d1d5d8,#003d7d,http://a.espncdn.com/i/teamlogos/ncaa/500/242.png,Army -7.5,43.5,assets/tv-logos/CBSSN tv channel logo/CBS_Sports_Network_Logo.png,
401628486,home,84,Indiana,Big Ten,2024-09-21 16:00:00+00:00,"Memorial Stadium (Bloomington, IN)",False,BTN,IU,#990000,#edebeb,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png,Indiana -28.5,51.0,assets/tv-logos/BTN tv channel logo/Btn-440.png,10.0
401628486,away,2429,Charlotte,American Athletic,2024-09-21 16:00:00+00:00,"Memorial Stadium (Bloomington, IN)",False,BTN,CLT,#046A38,#B9975B,http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,Indiana -28.5,51.0,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401636873,home,2132,Cincinnati,Big 12,2024-09-21 16:00:00+00:00,Nippert Stadium,False,FS1,CIN,#E00122,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,Cincinnati -3.5,48.0,assets/tv-logos/FS1 tv channel logo/Image_1.png,
401636873,away,248,Houston,Big 12,2024-09-21 16:00:00+00:00,Nippert Stadium,False,FS1,HOU,#c92a39,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/248.png,Cincinnati -3.5,48.0,assets/tv-logos/FS1 tv channel logo/Image_1.png,
401628367,home,344,Mississippi State,SEC,2024-09-21 16:00:00+00:00,Davis Wade Stadium,False,ESPN,MSST,#5d1725,#c1c6c8,http://a.espncdn.com/i/teamlogos/ncaa/500/344.png,Florida -6.5,57.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401628367,away,57,Florida,SEC,2024-09-21 16:00:00+00:00,Davis Wade Stadium,False,ESPN,FLA,#0021a5,#fa4616,http://a.espncdn.com/i/teamlogos/ncaa/500/57.png,Florida -6.5,57.5,assets/tv-logos/ESPN tv channel logo/ESPN_logos.png,
401628488,home,120,Maryland,Big Ten,2024-09-21 16:00:00+00:00,SECU Stadium,False,BTN,MD,#D5002B,#ffcd00,http://a.espncdn.com/i/teamlogos/ncaa/500/120.png,Maryland -22,47.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,
401628488,away,222,Villanova,CAA,2024-09-21 16:00:00+00:00,SECU Stadium,False,BTN,VILL,#00205b,#13b5ea,http://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Maryland -22,47.5,assets/tv-logos/BTN tv channel logo/Btn-440.png,9.0
401643791,home,309,Louisiana,Sun Belt,2024-09-21 16:00:00+00:00,Cajun Field,False,ESPNU,UL,#ce181e,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/309.png,Tulane -1.5,53.0,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,
401643791,away,2655,Tulane,American Athletic,2024-09-21 16:00:00+00:00,Cajun Field,False,ESPNU,TULN,#006547,#468ac9,http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,Tulane -1.5,53.0,assets/tv-logos/ESPNU tv channel logo/ESPNU.png,20.0
401628364,home,96,Kentucky,SEC,2024-09-21 16:45:00+00:00,Kroger Field,False,SEC Network,UK,#0033a0,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky -21.5,42.0,assets/tv-logos/SEC Network tv channel logo/SEC_Network_logo.png,
401628364,away,195,Ohio,Mid-American,2024-09-21 16:45:00+00:00,Kroger Field,False,SEC Network,OHIO,#295A29,#e4bb85,http://a.espncdn.com/i/teamlogos/ncaa/500/195.png,Kentucky -21.5,42.0,assets/tv-logos/SEC Network tv channel logo/SEC_Network_logo.png,
401644735,home,2117,Central Michigan,Mid-American,2024-09-21 17:00:00+00:00,Kelly/Shorts Stadium,False,ESPN+,CMU,#6a0032,#ffc82e,http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,Central Michigan -6.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644735,away,2050,Ball State,Mid-American,2024-09-21 17:00:00+00:00,Kelly/Shorts Stadium,False,ESPN+,BALL,#DA0000,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,Central Michigan -6.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654505,home,2142,Colgate,Patriot,2024-09-21 17:00:00+00:00,Andy Kerr Stadium,False,ESPN+,COLG,#821019,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,Colgate -2.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654505,away,172,Cornell,Ivy,2024-09-21 17:00:00+00:00,Andy Kerr Stadium,False,ESPN+,COR,#d60027,#101010,http://a.espncdn.com/i/teamlogos/ncaa/500/172.png,Colgate -2.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654470,home,159,Dartmouth,Ivy,2024-09-21 17:00:00+00:00,Memorial Field,False,ESPN+,DART,#005730,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/159.png,Dartmouth -8,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,24.0
401654470,away,2230,Fordham,Patriot,2024-09-21 17:00:00+00:00,Memorial Field,False,ESPN+,FOR,#830032,#909090,http://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,Dartmouth -8,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654456,home,46,Georgetown,Patriot,2024-09-21 17:00:00+00:00,Cooper Field,False,ESPN+,GTWN,#110E42,#001c58,http://a.espncdn.com/i/teamlogos/ncaa/500/46.png,Brown -3,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654456,away,225,Brown,Ivy,2024-09-21 17:00:00+00:00,Cooper Field,False,ESPN+,BRWN,#411e09,#949300,http://a.espncdn.com/i/teamlogos/ncaa/500/225.png,Brown -3,56.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401628624,home,2771,Merrimack,FCS Independents,2024-09-21 17:00:00+00:00,Duane Stadium,False,ESPN+,MRMK,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2771.png,Merrimack -0.5,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401628624,away,311,Maine,CAA,2024-09-21 17:00:00+00:00,Duane Stadium,False,ESPN+,ME,#127dbe,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/311.png,Merrimack -0.5,48.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654550,home,2678,VMI,Southern,2024-09-21 17:30:00+00:00,Alumni Memorial Field,False,ESPN+,VMI,#E52D37,#eec52b,http://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,VMI -6.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654550,away,2450,Norfolk State,MEAC,2024-09-21 17:30:00+00:00,Alumni Memorial Field,False,ESPN+,NORF,#0c8968,#fdb813,http://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,VMI -6.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401635558,home,324,Coastal Carolina,Sun Belt,2024-09-21 18:00:00+00:00,Brooks Stadium (SC),False,ESPN+,CCU,#007073,#876447,http://a.espncdn.com/i/teamlogos/ncaa/500/324.png,Virginia -3.5,52.0,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401635558,away,258,Virginia,ACC,2024-09-21 18:00:00+00:00,Brooks Stadium (SC),False,ESPN+,UVA,#232d4b,#f84c1e,http://a.espncdn.com/i/teamlogos/ncaa/500/258.png,Virginia -3.5,52.0,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401643715,home,218,Temple,American Athletic,2024-09-21 18:00:00+00:00,Lincoln Financial Field,False,ESPN+,TEM,#A80532,#a7a9ac,http://a.espncdn.com/i/teamlogos/ncaa/500/218.png,Utah State -6.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401643715,away,328,Utah State,Mountain West,2024-09-21 18:00:00+00:00,Lincoln Financial Field,False,ESPN+,USU,#00263a,#949ca1,http://a.espncdn.com/i/teamlogos/ncaa/500/328.png,Utah State -6.5,53.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654636,home,107,Holy Cross,Patriot,2024-09-21 18:00:00+00:00,Fitton Field,False,ESPN+,HC,#0a0a0a,#080808,http://a.espncdn.com/i/teamlogos/ncaa/500/107.png,Holy Cross -2.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401654636,away,43,Yale,Ivy,2024-09-21 18:00:00+00:00,Fitton Field,False,ESPN+,YALE,#004a81,#286dc0,http://a.espncdn.com/i/teamlogos/ncaa/500/43.png,Holy Cross -2.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401636875,home,66,Iowa State,Big 12,2024-09-21 18:00:00+00:00,Jack Trice Stadium,False,BIG12ESPN+,ISU,#822433,#fdca2f,http://a.espncdn.com/i/teamlogos/ncaa/500/66.png,Iowa State -18.5,52.5,assets/tv-logos/BIG12ESPN+ tv channel logo/Big_12_Conference.png,15.0
401636875,away,2032,Arkansas State,Sun Belt,2024-09-21 18:00:00+00:00,Jack Trice Stadium,False,BIG12ESPN+,ARST,#e81018,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,Iowa State -18.5,52.5,assets/tv-logos/BIG12ESPN+ tv channel logo/Big_12_Conference.png,
401636875_1,home,66,Iowa State,Big 12,2024-09-21 18:00:00+00:00,Jack Trice Stadium,False,ESPN+,ISU,#822433,#fdca2f,http://a.espncdn.com/i/teamlogos/ncaa/500/66.png,Iowa State -18.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,15.0
401636875_1,away,2032,Arkansas State,Sun Belt,2024-09-21 18:00:00+00:00,Jack Trice Stadium,False,ESPN+,ARST,#e81018,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,Iowa State -18.5,52.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401634200,home,155,North Dakota,MVFC,2024-09-21 18:00:00+00:00,Alerus Center,False,ESPN+,UND,#00A26B,#c2c3c0,http://a.espncdn.com/i/teamlogos/ncaa/500/155.png,North Dakota -27.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,23.0
401634200,away,301,San Diego,Pioneer,2024-09-21 18:00:00+00:00,Alerus Center,False,ESPN+,USD,#2f99d4,#2f99d4,http://a.espncdn.com/i/teamlogos/ncaa/500/301.png,North Dakota -27.5,50.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401655634,home,2815,Lindenwood,Big South-OVC,2024-09-21 18:00:00+00:00,Hunter Stadium,False,ESPN+,LIN,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2815.png,Lindenwood -4.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401655634,away,2900,St. Thomas (MN),Pioneer,2024-09-21 18:00:00+00:00,Hunter Stadium,False,ESPN+,STMN,#null,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2900.png,Lindenwood -4.5,47.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644737,home,2199,Eastern Michigan,Mid-American,2024-09-21 18:00:00+00:00,Rynearson Stadium,False,ESPN+,EMU,#00331b,#f0f0f0,http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,Eastern Michigan -25.5,45.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
401644737,away,2598,St. Francis (PA),NEC,2024-09-21 18:00:00+00:00,Rynearson Stadium,False,ESPN+,SFPA,#a20012,#null,http://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,Eastern Michigan -25.5,45.5,assets/tv-logos/ESPN+ tv channel logo/ESPN_Plus.png,
